Line Number	Position	Line	Error	Message
233337	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Ccnd2))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233338	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Ccnd3))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233339	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Gnai2))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233340	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Gnb2))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233341	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Igf1r))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233342	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Il6st))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233343	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Mapk3))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233344	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Mif))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233345	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Meox2))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233346	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Nfkb1))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233347	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Pcna))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233348	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Pla2g5))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233349	4	"pep(p(SCOMP:""Proteasome Complex"")) increases (a(SCHEM:Isoproterenol) increases r(RGD:Stat3))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
233883	21	p(MGI:Gcm1) decreases r(EGID:432709)	InvalidFunctionSemantic	RNA EGID:432709 should be encoded as one of: Gene
234373	48	"a(CHEBI:""reactive oxygen species"") increases bp(GOBP:""age-dependent telomere shortening"")"	MissingNamespaceNameWarning	"""age-dependent telomere shortening"" is not in the GOBP namespace"
234664	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
234783	4	"SET Anatomy = {""Endothelium"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium"" is not defined in the Anatomy annotation"
235028	4	"SET Anatomy = {""Lung"",""Lung""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
235033	4	"SET CellLine = {""Calu-1 cell line"",""A549""}"	IllegalAnnotationValueWarning	"""Calu-1 cell line"" is not defined in the CellLine annotation"
235040	4	"SET Anatomy = {""Lung"",""Lung""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
235043	35	"p(HGNC:CDKN1B) positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"	BELSyntaxError	"General Parser Failure on line 235043 at pos 35: p(HGNC:CDKN1B) positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"
235044	32	"p(HGNC:KIT) positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"	BELSyntaxError	"General Parser Failure on line 235044 at pos 32: p(HGNC:KIT) positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"
235065	37	"m(HGNC:""MIR9-1"") positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"	BELSyntaxError	"General Parser Failure on line 235065 at pos 37: m(HGNC:""MIR9-1"") positiveCorrelation (p(HGNC:TNFSF10) increases bp(GOBP:""cell death""))"
235243	34	p(HGNC:HIF1A) increases tscript(p(HGNC:SIP1))	MissingNamespaceNameWarning	"""SIP1"" is not in the HGNC namespace"
235247	34	p(HGNC:HIF1A) increases tscript(p(HGNC:SIP1))	MissingNamespaceNameWarning	"""SIP1"" is not in the HGNC namespace"
235302	4	"SET Cell = {""bronchial epithelial cell"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Epithelial Cells"" is not defined in the Cell annotation"
235328	4	"SET Cell = {""bronchial epithelial cell"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Epithelial Cells"" is not defined in the Cell annotation"
235387	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
235468	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
235472	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
235480	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
235484	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
235506	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
235520	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
235570	4	"SET Anatomy = {""Endothelium"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium"" is not defined in the Anatomy annotation"
235644	4	"SET CellLine = ""SK-MEL-28 cell line"""	IllegalAnnotationValueWarning	"""SK-MEL-28 cell line"" is not defined in the CellLine annotation"
235658	4	"SET CellLine = ""SK-MEL-28 cell line"""	IllegalAnnotationValueWarning	"""SK-MEL-28 cell line"" is not defined in the CellLine annotation"
235941	23	p(MGI:Abcb1a) decreases r(EGID:692169)	InvalidFunctionSemantic	RNA EGID:692169 should be encoded as one of: Gene
236013	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
236040	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
236120	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
236189	4	"SET Anatomy = {""Heart"",""Arteries""}"	IllegalAnnotationValueWarning	"""Heart"" is not defined in the Anatomy annotation"
236459	4	SET MeSHAnatomy = urine	IllegalAnnotationValueWarning	"""urine"" is not defined in the MeSHAnatomy annotation"
236815	4	"SET CellLine = ""Tth cell line"""	IllegalAnnotationValueWarning	"""Tth cell line"" is not defined in the CellLine annotation"
237587	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
237765	4	"SET CellLine = ""HEPG2 cell line"""	IllegalAnnotationValueWarning	"""HEPG2 cell line"" is not defined in the CellLine annotation"
237811	4	"SET CellLine = ""HEPG2 cell line"""	IllegalAnnotationValueWarning	"""HEPG2 cell line"" is not defined in the CellLine annotation"
237941	4	"SET Disease = {""Neoplasm"",""glioblastoma""}"	IllegalAnnotationValueWarning	"""Neoplasm"" is not defined in the Disease annotation"
238245	4	SET CellStructure = mitochondrion	IllegalAnnotationValueWarning	"""mitochondrion"" is not defined in the CellStructure annotation"
238374	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
238382	4	"SET Anatomy = {""Respiratory Mucosa"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Respiratory Mucosa"" is not defined in the Anatomy annotation"
238487	8	complex(tscript(p(MGI:Rorc)),g(MGI:Il17a))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
239495	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
239504	4	"SET Disease = {""Carcinoma, Small Cell"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
239853	4	"SET Anatomy = {""limb"",""Bone joint""}"	IllegalAnnotationValueWarning	"""Bone joint"" is not defined in the Anatomy annotation"
240289	4	"SET Cell = ""Lung neutrophil"""	IllegalAnnotationValueWarning	"""Lung neutrophil"" is not defined in the Cell annotation"
240828	4	"SET Anatomy = {""sinoatrial node"",""purkinje fibers""}"	IllegalAnnotationValueWarning	"""purkinje fibers"" is not defined in the Anatomy annotation"
240861	4	"SET Disease = {""Adenocarcinoma"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Adenocarcinoma"" is not defined in the Disease annotation"
240922	4	"SET CellLine = ""HB56B cell culture"""	IllegalAnnotationValueWarning	"""HB56B cell culture"" is not defined in the CellLine annotation"
241033	4	"SET Disease = {""Adenocarcinoma"",""Lung Neoplasms""}"	IllegalAnnotationValueWarning	"""Adenocarcinoma"" is not defined in the Disease annotation"
241051	4	"SET CellLine = {""293T cell line"",""A549""}"	IllegalAnnotationValueWarning	"""293T cell line"" is not defined in the CellLine annotation"
241068	4	"SET Cell = {""bronchial epithelial cell"",""Alveolar type II cell""}"	IllegalAnnotationValueWarning	"""Alveolar type II cell"" is not defined in the Cell annotation"
241069	4	"SET Disease = {""Adenocarcinoma"",""Lung Neoplasms""}"	IllegalAnnotationValueWarning	"""Adenocarcinoma"" is not defined in the Disease annotation"
241209	4	SET Disease = metastasis	IllegalAnnotationValueWarning	"""metastasis"" is not defined in the Disease annotation"
241250	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
241260	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
241311	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
241346	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
241355	4	"SET Cell = ""neural stem cell"""	IllegalAnnotationValueWarning	"""neural stem cell"" is not defined in the Cell annotation"
241379	4	SET Disease = metastasis	IllegalAnnotationValueWarning	"""metastasis"" is not defined in the Disease annotation"
241730	4	"SET Cell = {""Fibroblasts"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Fibroblasts"" is not defined in the Cell annotation"
241738	4	"SET Cell = {""Fibroblasts"",""lymphocyte""}"	IllegalAnnotationValueWarning	"""Fibroblasts"" is not defined in the Cell annotation"
241742	4	"SET Cell = {""Fibroblasts"",""Fibroblasts""}"	IllegalAnnotationValueWarning	"""Fibroblasts"" is not defined in the Cell annotation"
241751	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
241937	53	"a(CHEBI:""reactive oxygen species"") decreases complex(SCOMP:""proton-transporting ATP synthase complex"")"	MissingNamespaceNameWarning	"""proton-transporting ATP synthase complex"" is not in the SCOMP namespace"
241952	12	"cat(complex(SCOMP:""proton-transporting ATP synthase complex"")) increases a(SCHEM:""Adenosine triphosphate"")"	MissingNamespaceNameWarning	"""proton-transporting ATP synthase complex"" is not in the SCOMP namespace"
242336	49	"a(SCHEM:""Enzastaurin Hydrochloride"") increases p(EGID:727996)"	MissingNamespaceNameWarning	"""727996"" is not in the EGID namespace"
242424	47	"bp(GOBP:""replicative cell aging"") increases bp(GOBP:""age-dependent telomere shortening"")"	MissingNamespaceNameWarning	"""age-dependent telomere shortening"" is not in the GOBP namespace"
242533	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
242854	4	"SET CellLine = ""CL1-5 cell"""	IllegalAnnotationValueWarning	"""CL1-5 cell"" is not defined in the CellLine annotation"
243030	4	"SET Disease = {""leukemia"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Neoplasm"" is not defined in the Disease annotation"
243292	29	p(HGNC:S100A8) increases sec(p(HGNC:SAA3P))	InvalidFunctionSemantic	Protein HGNC:SAA3P should be encoded as one of: RNA, Gene, miRNA
243293	42	a(CHEBI:lipopolysaccharide) increases sec(p(HGNC:SAA3P))	InvalidFunctionSemantic	Protein HGNC:SAA3P should be encoded as one of: RNA, Gene, miRNA
243485	32	tscript(p(HGNC:TEAD4)) increases r(HGNC:DCR)	InvalidFunctionSemantic	RNA HGNC:DCR should be encoded as one of: Gene
243489	8	complex(tscript(p(HGNC:TEAD4)),g(HGNC:DCR))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
243927	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
243947	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
243984	4	"SET CellLine = {""MDA-MB-453"",""MCF-10A cell line""}"	IllegalAnnotationValueWarning	"""MDA-MB-453"" is not defined in the CellLine annotation"
243985	4	"SET Disease = ""breast cancer metastasis"""	IllegalAnnotationValueWarning	"""breast cancer metastasis"" is not defined in the Disease annotation"
244390	4	"SET CellLine = ""HBE1 cell"""	IllegalAnnotationValueWarning	"""HBE1 cell"" is not defined in the CellLine annotation"
244524	4	SET Disease = hyperplasia	IllegalAnnotationValueWarning	"""hyperplasia"" is not defined in the Disease annotation"
244535	4	"SET Cell = {""Macrophages"",""foam cell""}"	IllegalAnnotationValueWarning	"""Macrophages"" is not defined in the Cell annotation"
244549	8	"complex(""And of NFKB complex and Sp1 and Ap-1 Complex"") increases p(EGID:25353)"	NakedNameWarning	"""And of NFKB complex and Sp1 and Ap-1 Complex"" should be qualified with a valid namespace"
244569	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
245483	4	"SET Disease = {""Adenocarcinoma"",""Neoplasm""}"	IllegalAnnotationValueWarning	"""Adenocarcinoma"" is not defined in the Disease annotation"
245641	4	"SET Anatomy = {""Endothelium"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium"" is not defined in the Anatomy annotation"
245692	4	"SET Cell = {""T-cell"",""b-cell""}"	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
246017	4	"SET CellLine = ""ANBL-6 cell"""	IllegalAnnotationValueWarning	"""ANBL-6 cell"" is not defined in the CellLine annotation"
246913	4	"SET Cell = {""lymphocyte"",""T-cell""}"	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
247093	4	"SET Cell = ""Cancer cell"""	IllegalAnnotationValueWarning	"""Cancer cell"" is not defined in the Cell annotation"
247264	4	"SET CellLine = ""INA-6 cell"""	IllegalAnnotationValueWarning	"""INA-6 cell"" is not defined in the CellLine annotation"
247521	4	"SET Disease = ""Atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""Atherosclerotic lesion"" is not defined in the Disease annotation"
247546	4	"SET Disease = ""Atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""Atherosclerotic lesion"" is not defined in the Disease annotation"
247615	49	"a(CHEBI:""insulin (human)"") increases cat(complex(SCOMP:""proton-transporting ATP synthase complex""))"	MissingNamespaceNameWarning	"""proton-transporting ATP synthase complex"" is not in the SCOMP namespace"
247896	4	"SET Disease = {""Atherosclerosis"",""diabetes""}"	IllegalAnnotationValueWarning	"""Atherosclerosis"" is not defined in the Disease annotation"
248265	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
248296	4	"SET MeSHAnatomy = ""head and neck"""	IllegalAnnotationValueWarning	"""head and neck"" is not defined in the MeSHAnatomy annotation"
248313	35	"cat(p(MGI:Lpl)) rateLimitingStepOf path(SDIS:""VLDL biosynthesis"")"	BELSyntaxError	"General Parser Failure on line 248313 at pos 35: cat(p(MGI:Lpl)) rateLimitingStepOf path(SDIS:""VLDL biosynthesis"")"
248341	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
248641	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
248661	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
249302	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
249372	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
249433	39	p(HGNC:GSK3B,pmod(P,S,9)) decreases bp(GOBP:necrosis)	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
249434	32	kin(p(HGNC:GSK3B)) increases bp(GOBP:necrosis)	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
249615	4	"SET CellLine = {""DU-145 cell line"",""PC-3 cell line""}"	IllegalAnnotationValueWarning	"""DU-145 cell line"" is not defined in the CellLine annotation"
249668	4	"SET CellLine = ""H2O09 cell"""	IllegalAnnotationValueWarning	"""H2O09 cell"" is not defined in the CellLine annotation"
249689	4	"SET CellLine = ""H2O09 cell"""	IllegalAnnotationValueWarning	"""H2O09 cell"" is not defined in the CellLine annotation"
249709	4	"SET CellLine = ""H2O09 cell"""	IllegalAnnotationValueWarning	"""H2O09 cell"" is not defined in the CellLine annotation"
249729	4	"SET CellLine = ""H2O09 cell"""	IllegalAnnotationValueWarning	"""H2O09 cell"" is not defined in the CellLine annotation"
249951	4	"SET Disease = {""Carcinoma, Non-Small-Cell Lung"",""Carcinoma, Small Cell"",""Lung Neoplasms""}"	IllegalAnnotationValueWarning	"""Carcinoma, Non-Small-Cell Lung"" is not defined in the Disease annotation"
250101	27	"p(HGNC:ANXA2) increases bp(GOBP:""invasive growth"")"	MissingNamespaceNameWarning	"""invasive growth"" is not in the GOBP namespace"
250164	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250184	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250196	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250212	44	"path(SDIS:""monocyte adherence"") increases p(SFAM:""sec(PDGF family)"")"	MissingNamespaceNameWarning	"""sec(PDGF family)"" is not in the SFAM namespace"
250220	4	"SET Disease = ""atherosclerotic lesion"""	IllegalAnnotationValueWarning	"""atherosclerotic lesion"" is not defined in the Disease annotation"
250243	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250298	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
250467	48	"a(CHEBI:""reactive oxygen species"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
250552	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
250676	4	"SET Cell = ""fetal lung type II cell"""	IllegalAnnotationValueWarning	"""fetal lung type II cell"" is not defined in the Cell annotation"
250749	4	"SET Disease = {""Carcinoma, Small Cell"",""Lung Neoplasms""}"	IllegalAnnotationValueWarning	"""Carcinoma, Small Cell"" is not defined in the Disease annotation"
251019	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
251031	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
251069	4	"SET Cell = {""Alveolar type II cell"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Alveolar type II cell"" is not defined in the Cell annotation"
251074	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
251087	4	"SET Anatomy = {""Lung"",""Pulmonary Alveoli"",""Bronchioles""}"	IllegalAnnotationValueWarning	"""Lung"" is not defined in the Anatomy annotation"
251099	4	"SET Cell = {""Alveolar type II cell"",""Epithelial Cells""}"	IllegalAnnotationValueWarning	"""Alveolar type II cell"" is not defined in the Cell annotation"
251188	4	"SET CellLine = {""carcinoma of colon"",""WIDR cell line""}"	IllegalAnnotationValueWarning	"""carcinoma of colon"" is not defined in the CellLine annotation"
252400	4	"SET CellLine = ""DiFi cell"""	IllegalAnnotationValueWarning	"""DiFi cell"" is not defined in the CellLine annotation"
252439	42	"a(CHEBI:""hydrogen peroxide"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
252443	42	"a(CHEBI:""hydrogen peroxide"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
252548	4	"SET CellLine = ""HMEC-1 cell"""	IllegalAnnotationValueWarning	"""HMEC-1 cell"" is not defined in the CellLine annotation"
252557	4	"SET CellLine = ""HMEC-1 cell"""	IllegalAnnotationValueWarning	"""HMEC-1 cell"" is not defined in the CellLine annotation"
252566	4	"SET CellLine = ""HMEC-1 cell"""	IllegalAnnotationValueWarning	"""HMEC-1 cell"" is not defined in the CellLine annotation"
253764	4	"SET Cell = {""b-cell"",""dendritic cell""}"	IllegalAnnotationValueWarning	"""b-cell"" is not defined in the Cell annotation"
254348	4	"SET Evidence = ""Rosiglitazone treatment of db/db mice elicited significant changes in the expression of a comparable number of genes to that observed between db/+ and the diabetic control db/db reference group"	UndefinedAnnotationWarning	"""Evidence"" is not defined"
254393	4	"SET Evidence = ""Rosiglitazone treatment of db/db mice elicited significant changes in the expression of a comparable number of genes to that observed between db/+ and the diabetic control db/db reference group"	UndefinedAnnotationWarning	"""Evidence"" is not defined"
254410	4	"SET Evidence = ""Rosiglitazone treatment of db/db mice elicited significant changes in the expression of a comparable number of genes to that observed between db/+ and the diabetic control db/db reference group"	UndefinedAnnotationWarning	"""Evidence"" is not defined"
254707	4	"SET CellLine = ""16HBE14o- cell"""	IllegalAnnotationValueWarning	"""16HBE14o- cell"" is not defined in the CellLine annotation"
257260	4	"SET Anatomy = {""Endothelium, Vascular"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium, Vascular"" is not defined in the Anatomy annotation"
257802	52	"a(SCHEM:""Tetradecanoylphorbol acetate"") increases p(EGID:641050)"	MissingNamespaceNameWarning	"""641050"" is not in the EGID namespace"
258994	24	p(HGNC:EGF) increases p(HGNC:GRLF1,pmod(P,Y))	MissingNamespaceNameWarning	"""GRLF1"" is not in the HGNC namespace"
259480	8	"complex(SCOMP:""activin A complex"") decreases r(MGI:Kit)"	MissingNamespaceNameWarning	"""activin A complex"" is not in the SCOMP namespace"
259481	8	"complex(SCOMP:""activin A complex"") increases bp(GOBP:""erythrocyte differentiation"")"	MissingNamespaceNameWarning	"""activin A complex"" is not in the SCOMP namespace"
259482	8	"complex(SCOMP:""activin A complex"") increases r(EGID:15127)"	MissingNamespaceNameWarning	"""activin A complex"" is not in the SCOMP namespace"
259483	8	"complex(SCOMP:""activin A complex"") increases r(MGI:Urod)"	MissingNamespaceNameWarning	"""activin A complex"" is not in the SCOMP namespace"
259709	27	"p(HGNC:TGFB1) increases bp(GOBP:""invasive growth"")"	MissingNamespaceNameWarning	"""invasive growth"" is not in the GOBP namespace"
260284	4	"SET Cell = {""Monocytes"",""Endothelial Cells""}"	IllegalAnnotationValueWarning	"""Monocytes"" is not defined in the Cell annotation"
260723	40	"p(SFAM:""PRKC Family"") increases complex(SCOMP:""ATP-sensitive potassium channel complex"")"	MissingNamespaceNameWarning	"""ATP-sensitive potassium channel complex"" is not in the SCOMP namespace"
262326	10	tscript(p(MGI:Tcfe3)) directlyIncreases r(MGI:Fcgr3)	MissingNamespaceNameWarning	"""Tcfe3"" is not in the MGI namespace"
264961	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
264981	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
265051	4	"pep(p(SCOMP:""Proteasome Complex"")) directlyDecreases tscript(p(HGNC:NR1I3))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
265191	25	p(HGNC:IL1B) increases p(HGNC:THOC4,pmod(P))	MissingNamespaceNameWarning	"""THOC4"" is not in the HGNC namespace"
265192	24	p(HGNC:IL6) increases p(HGNC:THOC4,pmod(P))	MissingNamespaceNameWarning	"""THOC4"" is not in the HGNC namespace"
266416	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
266653	3	"bp(GOBP:""initiation of viral infection"") increases tscript(complex(SCOMP:""Nfkb Complex""))"	MissingNamespaceNameWarning	"""initiation of viral infection"" is not in the GOBP namespace"
267172	4	"SET Cell = {""Monocytes"",""peripheral blood mononuclear cell""}"	IllegalAnnotationValueWarning	"""Monocytes"" is not defined in the Cell annotation"
267709	4	SET MeSHAnatomy = atheroma	IllegalAnnotationValueWarning	"""atheroma"" is not defined in the MeSHAnatomy annotation"
268166	4	SET CellStructure = mitochondrion	IllegalAnnotationValueWarning	"""mitochondrion"" is not defined in the CellStructure annotation"
269377	4	"SET Anatomy = {""Endothelium"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium"" is not defined in the Anatomy annotation"
269952	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Dsc2)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
269953	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Dsg1a)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
269954	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Dsg3)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
269955	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Krt14)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
