Line Number	Position	Line	Error	Message
252401	4	"SET CellLine = ""DiFi cell"""	IllegalAnnotationValueWarning	"""DiFi cell"" is not defined in the CellLine annotation"
252440	42	"a(CHEBI:""hydrogen peroxide"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
252444	42	"a(CHEBI:""hydrogen peroxide"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
252549	4	"SET CellLine = ""HMEC-1 cell"""	IllegalAnnotationValueWarning	"""HMEC-1 cell"" is not defined in the CellLine annotation"
252558	4	"SET CellLine = ""HMEC-1 cell"""	IllegalAnnotationValueWarning	"""HMEC-1 cell"" is not defined in the CellLine annotation"
252567	4	"SET CellLine = ""HMEC-1 cell"""	IllegalAnnotationValueWarning	"""HMEC-1 cell"" is not defined in the CellLine annotation"
253765	4	"SET Cell = {""b-cell"",""dendritic cell""}"	IllegalAnnotationValueWarning	"""b-cell"" is not defined in the Cell annotation"
254349	4	"SET Evidence = ""Rosiglitazone treatment of db/db mice elicited significant changes in the expression of a comparable number of genes to that observed between db/+ and the diabetic control db/db reference group"	UndefinedAnnotationWarning	"""Evidence"" is not defined"
254394	4	"SET Evidence = ""Rosiglitazone treatment of db/db mice elicited significant changes in the expression of a comparable number of genes to that observed between db/+ and the diabetic control db/db reference group"	UndefinedAnnotationWarning	"""Evidence"" is not defined"
254411	4	"SET Evidence = ""Rosiglitazone treatment of db/db mice elicited significant changes in the expression of a comparable number of genes to that observed between db/+ and the diabetic control db/db reference group"	UndefinedAnnotationWarning	"""Evidence"" is not defined"
254708	4	"SET CellLine = ""16HBE14o- cell"""	IllegalAnnotationValueWarning	"""16HBE14o- cell"" is not defined in the CellLine annotation"
257261	4	"SET Anatomy = {""Endothelium, Vascular"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium, Vascular"" is not defined in the Anatomy annotation"
257803	52	"a(SCHEM:""Tetradecanoylphorbol acetate"") increases p(EGID:641050)"	MissingNamespaceNameWarning	"""641050"" is not in the EGID namespace"
258995	24	p(HGNC:EGF) increases p(HGNC:GRLF1,pmod(P,Y))	MissingNamespaceNameWarning	"""GRLF1"" is not in the HGNC namespace"
259481	8	"complex(SCOMP:""activin A complex"") decreases r(MGI:Kit)"	MissingNamespaceNameWarning	"""activin A complex"" is not in the SCOMP namespace"
259482	8	"complex(SCOMP:""activin A complex"") increases bp(GOBP:""erythrocyte differentiation"")"	MissingNamespaceNameWarning	"""activin A complex"" is not in the SCOMP namespace"
259483	8	"complex(SCOMP:""activin A complex"") increases r(EGID:15127)"	MissingNamespaceNameWarning	"""activin A complex"" is not in the SCOMP namespace"
259484	8	"complex(SCOMP:""activin A complex"") increases r(MGI:Urod)"	MissingNamespaceNameWarning	"""activin A complex"" is not in the SCOMP namespace"
259710	27	"p(HGNC:TGFB1) increases bp(GOBP:""invasive growth"")"	MissingNamespaceNameWarning	"""invasive growth"" is not in the GOBP namespace"
260285	4	"SET Cell = {""Monocytes"",""Endothelial Cells""}"	IllegalAnnotationValueWarning	"""Monocytes"" is not defined in the Cell annotation"
260724	40	"p(SFAM:""PRKC Family"") increases complex(SCOMP:""ATP-sensitive potassium channel complex"")"	MissingNamespaceNameWarning	"""ATP-sensitive potassium channel complex"" is not in the SCOMP namespace"
262327	10	tscript(p(MGI:Tcfe3)) directlyIncreases r(MGI:Fcgr3)	MissingNamespaceNameWarning	"""Tcfe3"" is not in the MGI namespace"
264962	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
264982	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
265192	25	p(HGNC:IL1B) increases p(HGNC:THOC4,pmod(P))	MissingNamespaceNameWarning	"""THOC4"" is not in the HGNC namespace"
265193	24	p(HGNC:IL6) increases p(HGNC:THOC4,pmod(P))	MissingNamespaceNameWarning	"""THOC4"" is not in the HGNC namespace"
266417	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
266654	3	"bp(GOBP:""initiation of viral infection"") increases tscript(complex(SCOMP:""Nfkb Complex""))"	MissingNamespaceNameWarning	"""initiation of viral infection"" is not in the GOBP namespace"
267173	4	"SET Cell = {""Monocytes"",""peripheral blood mononuclear cell""}"	IllegalAnnotationValueWarning	"""Monocytes"" is not defined in the Cell annotation"
267710	4	SET MeSHAnatomy = atheroma	IllegalAnnotationValueWarning	"""atheroma"" is not defined in the MeSHAnatomy annotation"
268167	4	SET CellStructure = mitochondrion	IllegalAnnotationValueWarning	"""mitochondrion"" is not defined in the CellStructure annotation"
269378	4	"SET Anatomy = {""Endothelium"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium"" is not defined in the Anatomy annotation"
269953	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Dsc2)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
269954	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Dsg1a)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
269955	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Dsg3)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
269956	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Krt14)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
270021	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
271307	4	"SET Anatomy = {""Endothelium, Vascular"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium, Vascular"" is not defined in the Anatomy annotation"
272622	4	"SET CellLine = ""SK-H-SH cell line"""	IllegalAnnotationValueWarning	"""SK-H-SH cell line"" is not defined in the CellLine annotation"
273494	4	"SET CellLine = ""HuH-7 cell"""	IllegalAnnotationValueWarning	"""HuH-7 cell"" is not defined in the CellLine annotation"
273499	52	"tscript(complex(SCOMP:""AP-1 Complex"")) increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
273510	42	"a(CHEBI:""hydrogen peroxide"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
274292	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
274469	4	"SET Anatomy = {""Muscle, Smooth"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Muscle, Smooth"" is not defined in the Anatomy annotation"
275664	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Cdkn1a)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
275665	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Erbb2)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
276520	44	"kin(p(SFAM:""PRKC Family"")) directlyIncreases p(EGID:4083,pmod(P))"	InvalidFunctionSemantic	Protein EGID:4083 should be encoded as one of: Gene, RNA, miRNA
276548	56	"path(SDIS:""response to shear stress"") increases complex(SCOMP:""VWF:Ib-V-IX complex"")"	MissingNamespaceNameWarning	"""VWF:Ib-V-IX complex"" is not in the SCOMP namespace"
276708	4	"SET Anatomy = {""vascular smooth muscle"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""vascular smooth muscle"" is not defined in the Anatomy annotation"
278046	4	"SET Cell = ""islet cell"""	IllegalAnnotationValueWarning	"""islet cell"" is not defined in the Cell annotation"
279303	4	SET MeSHAnatomy = atheroma	IllegalAnnotationValueWarning	"""atheroma"" is not defined in the MeSHAnatomy annotation"
279360	4	"SET Cell = ""islet cell"""	IllegalAnnotationValueWarning	"""islet cell"" is not defined in the Cell annotation"
279582	4	"SET Anatomy = {""vascular smooth muscle"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""vascular smooth muscle"" is not defined in the Anatomy annotation"
279618	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
279840	41	"tscript(p(HGNC:PPARG)) increases complex(SCOMP:""fatty-acyl-CoA synthase complex"")"	MissingNamespaceNameWarning	"""fatty-acyl-CoA synthase complex"" is not in the SCOMP namespace"
280063	8	complex(tscript(p(HGNC:SP1)),g(HGNC:KDR))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
280587	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
280975	4	"SET CellLine = ""INS-1 cell"""	IllegalAnnotationValueWarning	"""INS-1 cell"" is not defined in the CellLine annotation"
281765	4	"SET Cell = ""endometrial epithelial cell"""	IllegalAnnotationValueWarning	"""endometrial epithelial cell"" is not defined in the Cell annotation"
281830	4	"SET Anatomy = {""vascular smooth muscle"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""vascular smooth muscle"" is not defined in the Anatomy annotation"
281918	39	p(MGI:Rb1) directlyDecreases tscript(p(MGI:Tcfap2a))	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
281919	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Hist2h2aa1)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
282884	30	kin(p(HGNC:EGFR)) increases p(HGNC:GRLF1,pmod(P,Y,1105))	MissingNamespaceNameWarning	"""GRLF1"" is not in the HGNC namespace"
283323	48	"a(CHEBI:""reactive oxygen species"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
283327	78	"cat(p(HGNC:CASP3)) increases (a(CHEBI:""reactive oxygen species"") increases bp(GOBP:necrosis))"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
284477	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
284764	4	SET CellStructure = mitochondrion	IllegalAnnotationValueWarning	"""mitochondrion"" is not defined in the CellStructure annotation"
